t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P502.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,FIT601.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm,attack_label,attack_id,attack_name,attack_start_time,attack_end_time
2019-12-06 12:36:24,2,771.5522,0.0,1,2.0,1,2,2.33197713,29.8320942,7.862279,159.010513,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40469933,179.1408,46.5778847,877.619568,1.84095049,14.0469942,1,2,1,1,2,1,Inactive,Inactive,4,905.767761,1.36564445,0,195.052551,2,1,2,1,2,Inactive,12,1.37375033,1.24375558,0.113049328,0,7.101577,206.588058,46.2701874,1.92258394,220.584473,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:25,2,772.0625,0.0,1,2.0,1,2,2.32813263,29.8320942,7.85715246,159.010513,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.395544,179.268845,46.5778847,878.100159,1.84223163,14.0469942,1,2,1,1,2,1,Inactive,Inactive,4,905.5755,1.36564445,0,195.052551,2,1,2,1,2,Inactive,12,1.37144327,1.25323427,0.113049328,0,7.101577,206.588058,46.2701874,1.92258394,220.584473,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:26,2,772.455,0.0,1,2.0,1,2,2.32646656,29.8320942,7.850744,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.100159,1.84223163,14.0469942,1,2,1,1,2,1,Inactive,Inactive,4,905.613953,1.36692488,0,195.052551,2,1,2,1,2,Inactive,12,1.36939251,1.25515568,0.113049328,0,7.101577,206.588058,46.2701874,1.92258394,220.584473,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:27,2,772.8083,0.0,1,2.0,1,2,2.32403159,29.8320942,7.84753942,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.100159,1.84415329,14.0918112,1,2,1,1,2,1,Inactive,Inactive,4,905.96,1.367181,0,195.052551,2,1,2,1,2,Inactive,12,1.3686235,1.25553989,0.113049328,0,7.101577,206.588058,46.2701874,1.92258394,220.584473,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:28,2,772.965332,0.0,1,2.0,1,2,2.32377529,29.8320942,7.83952856,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.100159,1.84415329,14.1078176,1,2,1,1,2,1,Inactive,Inactive,4,905.613953,1.36654079,0,195.052551,2,1,2,1,2,Inactive,12,1.37041783,1.25553989,0.113049328,0,7.1079855,206.588058,46.2701874,1.92258394,220.584473,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:29,2,772.7298,0.0,1,2.0,1,2,2.32377529,29.8320942,7.836004,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.100159,1.84415329,14.1078176,1,2,1,1,2,1,Inactive,Inactive,4,905.844666,1.36526024,0,195.052551,2,1,2,1,2,Inactive,12,1.37041783,1.23799157,0.113049328,0,7.110549,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:30,2,773.0438,0.0,1,2.0,1,2,2.32377529,29.57575,7.829595,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.7811,1.84415329,14.1078176,1,2,1,1,2,1,Inactive,Inactive,4,905.844666,1.36526024,0,195.052551,2,1,2,1,2,Inactive,12,1.37041783,1.22518253,0.113049328,0,7.112792,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:31,2,773.1223,0.0,1,2.0,1,2,2.32505679,29.57575,7.82575,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39387941,179.268845,46.5778847,878.7811,1.84633112,14.0854092,1,2,1,1,2,1,Inactive,Inactive,4,906.383,1.36526024,0,195.052551,2,1,2,1,2,Inactive,12,1.36823893,1.21749711,0.113049328,0,7.112792,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:32,2,773.3186,0.0,1,2.0,1,2,2.328517,29.57575,7.81870031,159.215591,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.5778847,878.7811,1.84645927,14.0854092,1,2,1,1,2,1,Inactive,Inactive,4,906.805969,1.36526024,0,195.052551,2,1,2,1,2,Inactive,12,1.36823893,1.21557581,0.113049328,0,7.120482,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:33,2,773.5934,0.0,1,2.0,1,2,2.330183,29.57575,7.815817,159.343765,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.5778847,878.500732,1.84645927,14.0854092,1,2,1,1,2,1,Inactive,Inactive,4,907.075134,1.36526024,0,195.052551,2,1,2,1,2,Inactive,12,1.37016153,1.21506345,0.113049328,0,7.122084,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:34,2,773.946655,0.0,1,2.0,1,2,2.33082366,29.57575,7.811331,159.343765,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.5778847,878.500732,1.84799659,14.0854092,1,2,1,1,2,1,Inactive,Inactive,4,907.1905,1.36244321,0,195.052551,2,1,2,1,2,Inactive,12,1.37016153,1.23056233,0.113049328,0,7.12528849,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:35,2,774.1429,0.0,1,2.0,1,2,2.33082366,29.57575,7.811331,159.343765,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.5778847,878.500732,1.84799659,14.0854092,1,2,1,1,2,1,Inactive,Inactive,4,907.651855,1.36154687,0,195.052551,2,1,2,1,2,Inactive,12,1.367598,1.23555791,0.113049328,0,7.12657,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:36,2,774.574646,0.0,1,2.0,1,2,2.33082366,29.3514481,7.81069,159.343765,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.5778847,878.500732,1.84799659,14.0501957,1,2,1,1,2,1,Inactive,Inactive,4,907.651855,1.36154687,0,195.052551,2,1,2,1,2,Inactive,12,1.367598,1.24311519,0.113049328,0,7.127852,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:37,2,774.9672,0.0,1,2.0,1,2,2.332746,29.3514481,7.80908775,159.343765,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.4498329,878.901245,1.84799659,14.0437927,1,2,1,1,2,1,Inactive,Inactive,4,907.72876,1.36462,0,195.052551,2,1,2,1,2,Inactive,12,1.369777,1.24618936,0.113049328,0,7.12977457,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:38,2,775.3205,0.0,1,2.0,1,2,2.332746,29.3514481,7.80908775,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.25776,879.0214,1.84697175,14.0117807,1,2,1,1,2,1,Inactive,Inactive,4,907.921,1.36333954,0,195.052551,2,1,2,1,2,Inactive,12,1.37195587,1.24439609,0.113049328,0,7.13329935,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:39,2,775.713,0.0,1,2.0,1,2,2.332746,29.3514481,7.80908775,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.25776,879.0214,1.84543431,14.0117807,1,2,1,1,2,1,Inactive,Inactive,4,908.0364,1.36129069,0,195.052551,2,1,2,1,2,Inactive,12,1.37195587,1.23555791,0.113049328,0,7.13329935,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:40,2,775.673767,0.0,1,2.0,1,2,2.332746,29.3514481,7.80908775,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.25776,878.741,1.84415329,14.0117807,1,2,1,1,2,1,Inactive,Inactive,4,907.7672,1.36129069,0,195.052551,2,1,2,1,2,Inactive,12,1.37195587,1.23555791,0.113049328,0,7.13329935,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:41,2,775.909241,0.0,1,2.0,1,2,2.332746,29.3514481,7.811331,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.25776,878.380554,1.84415329,14.0117807,1,2,1,1,2,1,Inactive,Inactive,4,907.9595,1.36129069,0,195.052551,2,1,2,1,2,Inactive,12,1.37195587,1.24145,0.113049328,0,7.13329935,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:42,2,776.3803,0.0,1,2.0,1,2,2.332746,29.3514481,7.81613731,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.268845,46.25776,878.380554,1.842744,14.0982141,1,2,1,1,2,1,Inactive,Inactive,4,907.921,1.36333954,0,195.052551,2,1,2,1,2,Inactive,12,1.37336588,1.22774434,0.113049328,0,7.13329935,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:43,2,776.3018,0.0,1,2.0,1,2,2.332746,29.3514481,7.81613731,159.497559,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,179.038345,46.4498329,878.941345,1.84133482,14.0982141,1,2,1,1,2,1,Inactive,Inactive,4,908.228638,1.36333954,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.22569489,0.113049328,0,7.13137674,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:44,2,776.694336,0.0,1,2.0,1,2,2.332746,29.3514481,7.82190466,159.6001,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.3888855,178.961517,46.54587,878.941345,1.84005368,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.151733,1.36333954,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.21698475,0.113049328,0,7.12977457,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.780441,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:45,2,776.6551,0.0,1,2.0,1,2,2.332746,29.3514481,7.825109,159.625732,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.39679241,178.961517,46.54587,879.0214,1.84005368,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.0748,1.36052239,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.2149353,0.113049328,0,7.12464762,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.780441,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:46,2,777.165344,0.0,1,2.0,1,2,2.332746,29.3514481,7.828634,159.779541,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.54587,879.5421,1.842744,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.151733,1.36052239,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.21557581,0.113049328,0,7.12304544,206.588058,46.2701874,1.92258394,220.744675,3.42805886,193.780441,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:47,2,777.361633,0.0,1,2.0,1,2,2.336078,29.3514481,7.83119726,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.54587,879.5421,1.842744,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.2671,1.36052239,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.22467017,0.113049328,0,7.11855936,206.588058,46.2701874,1.92258394,220.664566,3.42805886,193.780441,2,1,2,2,1,1,Inactive,Inactive,2,0.000320379,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:48,2,777.911133,0.0,1,2.0,1,2,2.337872,29.3514481,7.8315177,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.54587,879.5421,1.842744,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.344,1.361931,0,195.052551,2,1,2,1,2,Inactive,12,1.3746475,1.22467017,0.113049328,0,7.11855936,206.588058,46.2701874,1.92258394,220.552429,3.42805886,193.780441,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:49,2,778.1074,0.0,1,2.0,1,2,2.3405633,29.3514481,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.54587,879.9026,1.841463,14.0373907,1,2,1,1,2,1,Inactive,Inactive,4,908.4209,1.361931,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.23338032,0.113049328,0,7.113753,206.588058,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:50,2,778.617737,0.0,1,2.0,1,2,2.3423574,29.3514481,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.54587,879.9026,1.84082234,14.0790062,1,2,1,1,2,1,Inactive,Inactive,4,908.690063,1.36436391,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.23530173,0.113049328,0,7.11022854,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:51,2,778.9317,0.0,1,2.0,1,2,2.34479237,29.3514481,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.51386,879.9827,1.84082234,14.0790062,1,2,1,1,2,1,Inactive,Inactive,4,908.4209,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.22543871,0.113049328,0,7.11022854,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:52,2,779.4028,0.0,1,2.0,1,2,2.34479237,29.3514481,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.51386,880.183,1.84082234,14.1014147,1,2,1,1,2,1,Inactive,Inactive,4,908.613159,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.21096456,0.113049328,0,7.10574245,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:53,2,779.7168,0.0,1,2.0,1,2,2.34479237,29.3514481,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.193737,880.183,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.8054,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.20558476,0.113049328,0,7.10414028,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:54,2,780.227051,0.0,1,2.0,1,2,2.34479237,29.1912327,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.193737,880.183,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.8823,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37259674,1.20494425,0.113049328,0,7.10414028,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:55,2,780.894348,0.0,1,2.0,1,2,2.3405633,29.1912327,7.836324,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.193737,880.38324,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,909.036133,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37144327,1.21506345,0.113049328,0,7.10414028,206.562424,46.2701874,1.92258394,220.552429,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:56,2,781.090637,0.0,1,2.0,1,2,2.33838463,29.1912327,7.82831335,159.856445,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.961517,46.193737,880.4233,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,909.189941,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37067425,1.21544766,0.113049328,0,7.101577,206.562424,46.2701874,1.92258394,220.6005,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:57,2,781.286865,0.0,1,2.0,1,2,2.335437,29.1912327,7.82575,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,178.987137,46.193737,881.3045,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.690063,1.36628461,0,195.052551,2,1,2,1,2,Inactive,12,1.37067425,1.21378255,0.113049328,0,7.100936,206.562424,46.2701874,1.92258394,220.6005,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:58,2,781.757935,0.0,1,2.0,1,2,2.33223343,29.1912327,7.819982,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.40220261,179.294449,46.193737,881.705,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.8054,1.36564445,0,195.052551,2,1,2,1,2,Inactive,12,1.37144327,1.19649041,0.113049328,0,7.100936,206.562424,46.2701874,1.92258394,220.6005,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:36:59,2,782.2682,0.0,1,2.0,1,2,2.33082366,29.1912327,7.814535,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.398457,179.371277,46.193737,881.705,1.84415329,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.459351,1.36346757,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.194569,0.113049328,0,7.10638332,206.562424,46.2701874,1.92258394,220.632523,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:00,2,782.150452,0.0,1,2.0,1,2,2.32915783,29.1912327,7.81036949,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.38680458,179.371277,46.193737,881.705,1.84453762,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.8439,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.198796,0.113049328,0,7.11022854,206.562424,46.2701874,1.92258394,220.632523,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:01,2,782.7785,0.0,1,2.0,1,2,2.32826066,29.1912327,7.80332,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.38680458,179.371277,46.193737,881.705,1.84453762,14.1302261,1,2,1,1,2,1,Inactive,Inactive,4,908.690063,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.218778,0.113049328,0,7.1118307099999996,206.7675,46.2701874,1.92258394,220.632523,3.42805886,193.700333,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:02,2,782.817749,0.0,1,2.0,1,2,2.32710743,29.1912327,7.801077,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.38056231,179.371277,46.193737,881.705,1.84453762,14.1078176,1,2,1,1,2,1,Inactive,Inactive,4,908.536255,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.23350847,0.113049328,0,7.11407328,206.7675,46.2701874,1.92258394,220.632523,3.42805886,193.620224,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:03,2,782.62146,0.0,1,2.0,1,2,2.32646656,29.1912327,7.79498863,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.37848139,179.371277,46.193737,881.705,1.84453762,14.1078176,1,2,1,1,2,1,Inactive,Inactive,4,908.613159,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.23504555,0.113049328,0,7.116957,206.7675,46.2701874,1.92258394,220.632523,3.42805886,193.620224,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:04,2,783.6421,0.0,1,2.0,1,2,2.32646656,29.1912327,7.790182,160.035889,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.377233,179.371277,46.193737,882.3859,1.84453762,14.0501957,1,2,1,1,2,1,Inactive,Inactive,4,908.305542,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.22992194,0.113049328,0,7.117598,206.7675,46.2701874,1.92258394,220.632523,3.42805886,193.620224,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 12:37:05,2,784.1131,0.0,1,2.0,1,2,2.32646656,29.1912327,7.78890038,160.138428,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,7.377233,179.371277,46.193737,882.3859,1.84453762,14.0501957,1,2,1,1,2,1,Inactive,Inactive,4,908.4209,1.36269927,0,195.052551,2,1,2,1,2,Inactive,12,1.37310946,1.23594213,0.113049328,0,7.12176371,206.7675,46.2701874,1.92258394,220.5364,3.42805886,193.620224,2,1,2,2,1,1,Inactive,Inactive,2,0.000128152,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
